id,code,country_id:id,state_id:id,name,shortcut
res_partner_company_type_335,7MGJ,base.bm,,Exempted Limited Partnership,
res_partner_company_type_336,9TCY,base.bm,,Mutual Company (Part XII),
res_partner_company_type_337,ASR5,base.bm,,Exempted Partnership,
res_partner_company_type_338,CW38,base.bm,,Local Company Limited by Guarantee,
res_partner_company_type_339,EURM,base.bm,,Local Unlimited Company,
res_partner_company_type_340,LC2L,base.bm,,Exempted Company Limited by Guarantee,
res_partner_company_type_341,MBVS,base.bm,,Exempted Unlimited Company,
res_partner_company_type_342,NAQG,base.bm,,Local Company Limited by Shares,
res_partner_company_type_343,UZWE,base.bm,,Local LLC,
res_partner_company_type_344,VFXJ,base.bm,,Mutual Fund Company,
res_partner_company_type_345,WF3Q,base.bm,,Permit (Overseas) Company,
res_partner_company_type_346,ZLTD,base.bm,,Overseas (Permit) Partnership,
res_partner_company_type_347,38JQ,base.bo,,Empresa Unipersonal,
res_partner_company_type_348,5T3W,base.bo,,Sociedad Anónima,S.A.
res_partner_company_type_349,70BS,base.bo,,Empresa Estatal,
res_partner_company_type_350,DSML,base.bo,,Institución Financiera De Desarrollo,
res_partner_company_type_351,JYAN,base.bo,,Empresa Estatal Intergubernamental,
res_partner_company_type_352,LJYQ,base.bo,,Sociedad Anónima Mixta,S.A.M.
res_partner_company_type_353,LN9O,base.bo,,Entidad Financiera De Vivienda,
res_partner_company_type_354,MGOU,base.bo,,Empresa Mixta,
res_partner_company_type_355,PJ29,base.bo,,Sociedad en Comandita por Acciones.,S.C.A.
res_partner_company_type_356,PM48,base.bo,,Sociedad de Responsabilidad Limitada.,S.R.L.
res_partner_company_type_357,RXJN,base.bo,,Empresa Estatal Mixta,
res_partner_company_type_358,TNHO,base.bo,,Sociedad Colectiva,S.C.
res_partner_company_type_359,XTCQ,base.bo,,Sociedad en Comandita Simple.,S.C.S.
res_partner_company_type_360,1A0A,base.bq,,Besloten vennootschap,
res_partner_company_type_361,3Y5C,base.bq,,Besloten vennootschap naar Nederlands recht,
res_partner_company_type_362,4S4Z,base.bq,,Commanditaire vennootschap met meerdere beherende vennoten,
res_partner_company_type_363,4ZBE,base.bq,,Maatschap,
res_partner_company_type_364,51WZ,base.bq,,Vereniging met beperkte rechtsbevoegdheid,
res_partner_company_type_365,56MU,base.bq,,Aandeelhouder bestuurde Besloten vennootschap,
res_partner_company_type_366,92JZ,base.bq,,Stichting,
res_partner_company_type_367,AS4W,base.bq,,Stichting particulier fonds,
res_partner_company_type_368,B2UK,base.bq,,Nevenvestiging met hoofdvestiging buiten bonaire,
res_partner_company_type_369,DQMJ,base.bq,,Naamloze vennootschap,
res_partner_company_type_370,FCPM,base.bq,,Vereniging met volledige rechtsbevoegdheid,
res_partner_company_type_371,IPTQ,base.bq,,Eenmanszaak met meerdere eigenaren,
res_partner_company_type_372,JFQ5,base.bq,,Buitenlandse rechtsvorm hoofdvestiging op Bonaire,
res_partner_company_type_373,KSHL,base.bq,,Commanditaire vennootschap op aandelen,
res_partner_company_type_374,NPFB,base.bq,,Eenmanszaak,
res_partner_company_type_375,SNRI,base.bq,,Vennootschap onder Firma,
res_partner_company_type_376,VHIY,base.bq,,Cooperatie,
res_partner_company_type_377,X088,base.bq,,Vereniging zonder rechtsbevoegdheid,
res_partner_company_type_378,XL51,base.bq,,Commanditaire vennootschap met één beherend vennoot,
res_partner_company_type_379,4IXL,base.bw,,Close Companies ,
res_partner_company_type_380,771I,base.bw,,Private Limited Liability Companies,
res_partner_company_type_381,QK1F,base.bw,,Public Limited Liability Companies,
res_partner_company_type_382,Y2L3,base.bw,,Companies limited by Guarantee,
res_partner_company_type_383,4LKN,base.br,,Empresa Pública,EP
res_partner_company_type_384,529B,base.br,,Sociedade em Nome Coletivo,S.N.C.
res_partner_company_type_385,8GEA,base.br,,Sociedade Simples,S/S
res_partner_company_type_386,9BIS,base.br,,Organização Religiosa,
res_partner_company_type_387,ANHM,base.br,,Partido Político,
res_partner_company_type_388,I4T1,base.br,,Fundação,Fund.
res_partner_company_type_389,J7G9,base.br,,Associação,Assoc.
res_partner_company_type_390,OB5J,base.br,,Empresa Individual de Responsabilidade Limitada,EIRELI
res_partner_company_type_391,PC5A,base.br,,Sociedade Cooperativa,
res_partner_company_type_392,QHW1,base.br,,Sociedade Limitada,LTDA.
res_partner_company_type_393,WBEC,base.br,,Sociedade em Comdandita Simples,S.C.S.
res_partner_company_type_394,X0SD,base.br,,Sociedade Anônima,S.A.
res_partner_company_type_395,X0SD,base.br,,Sociedade Anônima,S/A
res_partner_company_type_396,X0SD,base.br,,Companhia,S.A.
res_partner_company_type_397,X0SD,base.br,,Companhia,S/A
res_partner_company_type_398,X2ZT,base.br,,Sociedade em Comandita por Ações,C/A
res_partner_company_type_399,XQRI,base.br,,Sociedade em Conta de Participação,S.C.P.
res_partner_company_type_400,2DGO,base.bn,,Public Company,Sdn Bhd
res_partner_company_type_401,2DGO,base.bn,,Public Company,Bhd
res_partner_company_type_402,EULU,base.bn,,Private Limited Company,Sdn Bhd
res_partner_company_type_403,EULU,base.bn,,Private Limited Company,Bhd
res_partner_company_type_404,3FUP,base.bg,,Европейско кооперативно дружество с ограничена отговорност,
res_partner_company_type_405,3HLJ,base.bg,,Поделение на eвропейско обединение по икономически интереси,
res_partner_company_type_406,3SHX,base.bg,,Сдружение в обществена полза,
res_partner_company_type_407,45D7,base.bg,,Клон на чуждестранен търговец,
res_partner_company_type_408,946C,base.bg,,Едноличен търговец,ЕТ
res_partner_company_type_409,9F78,base.bg,,Чуждестранно дружество - физическо лице,
res_partner_company_type_410,CTCH,base.bg,,Кооперация,
res_partner_company_type_411,EJ06,base.bg,,Еднолично акционерно дружество,ЕАД
res_partner_company_type_412,FPP2,base.bg,,Събирателно дружество (СД)/Съдружие,С-ие
res_partner_company_type_413,FPP2,base.bg,,Събирателно дружество (СД)/Съдружие,СД
res_partner_company_type_414,FPP2,base.bg,,Събирателно дружество (СД)/Съдружие,С-ИЕ
res_partner_company_type_415,HN63,base.bg,,Командитно дружество с акции,КДА
res_partner_company_type_416,LECS,base.bg,,Сдружение в частна полза,
res_partner_company_type_417,O15N,base.bg,,Чуждестранно дружество - юридическо лице,
res_partner_company_type_418,PW3Y,base.bg,,Акционерно дружество със специална инвестиционна цел,АДСИЦ
res_partner_company_type_419,QZAU,base.bg,,Еднолично aкционерно дружество със специалнa инвестиционна цел,
res_partner_company_type_420,RYDY,base.bg,,Европейско обединение по икономически интереси,ЕОИИ
res_partner_company_type_421,S94S,base.bg,,Командитно дружество,КД
res_partner_company_type_422,SZW0,base.bg,,Eвропейско дружество,ЕД
res_partner_company_type_423,TCGV,base.bg,,Дружество учредено по Закона за задълженията и договорите,ДЗЗД
res_partner_company_type_424,U8LM,base.bg,,Eвропейско кооперативно дружество,ЕКД
res_partner_company_type_425,UFG8,base.bg,,Фондация,
res_partner_company_type_426,VJ3G,base.bg,,Дружество с ограничена отговорност,ООД
res_partner_company_type_427,WTK4,base.bg,,Акционерно дружество,АД
res_partner_company_type_428,WVIN,base.bg,,Еднолично дружество с ограничена отговорност,ЕООД
res_partner_company_type_429,15BP,base.kh,,Private Limited Company,
res_partner_company_type_430,15BP,base.kh,,ក្រុមហ៊ុនឯកជនទទួលខុសត្រូវមានកម្រិត,
res_partner_company_type_431,BQ0P,base.kh,,Public Limited Company,
res_partner_company_type_432,BQ0P,base.kh,,ក្រុមហ៊ុនមហាជនទទួលខុសត្រូវមានកម្រិត,
res_partner_company_type_433,D3UY,base.kh,,Limited Partnership,
res_partner_company_type_434,D3UY,base.kh,,ក្រុមហ៊ុនសហកម្មសិទ្ធិមានកម្រិត,
res_partner_company_type_435,KD84,base.kh,,Sole Proprietorship,
res_partner_company_type_436,KD84,base.kh,,សហគ្រាស​ឯកបុគ្គល,
res_partner_company_type_437,Z4YC,base.kh,,General Partnership,
res_partner_company_type_438,Z4YC,base.kh,,ក្រុមហ៊ុនសហកម្មសិទ្ធិទូទៅ,
res_partner_company_type_439,ZCFU,base.kh,,Foreign Company,
res_partner_company_type_440,ZCFU,base.kh,,ក្រុមហ៊ុនបរទេស,
res_partner_company_type_441,1EQC,base.ca,base.state_ca_ab,trade name/sole proprietorship,
res_partner_company_type_442,60MF,base.ca,base.state_ca_ab,Alberta trust corporation,
res_partner_company_type_443,8ZH8,base.ca,base.state_ca_ab,Alberta Business Corporation,
res_partner_company_type_444,94UQ,base.ca,base.state_ca_ab,public recreation company,
res_partner_company_type_445,B69V,base.ca,base.state_ca_ab,Alberta private non-profit company,
res_partner_company_type_446,BASA,base.ca,base.state_ca_ab,Alberta cooperative,
res_partner_company_type_447,BH5D,base.ca,base.state_ca_ab,rural utility cooperative,
res_partner_company_type_448,C9KZ,base.ca,base.state_ca_ab,Alberta professional corporation,
res_partner_company_type_449,DK7L,base.ca,base.state_ca_ab,Alberta loan corporation,
res_partner_company_type_450,G65S,base.ca,base.state_ca_ab,Alberta credit union,
res_partner_company_type_451,J3C5,base.ca,base.state_ca_ab,Alberta unlimited liability corporation,
res_partner_company_type_452,K1QX,base.ca,base.state_ca_ab,Alberta society,
res_partner_company_type_453,KVC1,base.ca,base.state_ca_ab,general partnership,
res_partner_company_type_454,PXPK,base.ca,base.state_ca_ab,private recreation company,
res_partner_company_type_455,R0KX,base.ca,base.state_ca_ab,private act corporation,
res_partner_company_type_456,RHVP,base.ca,base.state_ca_ab,private act non-profit corp,
res_partner_company_type_457,RN4K,base.ca,base.state_ca_ab,Alberta limited partnership,
res_partner_company_type_458,TRO6,base.ca,base.state_ca_ab,agricultural society,
res_partner_company_type_459,TS9O,base.ca,base.state_ca_ab,religious society,
res_partner_company_type_460,U938,base.ca,base.state_ca_ab,Alberta limited liability partnership,
res_partner_company_type_461,VHXN,base.ca,base.state_ca_ab,public non-profit company,
res_partner_company_type_462,1CML,base.ca,base.state_ca_bc,Sole proprietorship,LLP
res_partner_company_type_463,1CML,base.ca,base.state_ca_bc,Sole proprietorship,SRL
res_partner_company_type_464,1CML,base.ca,base.state_ca_bc,Sole proprietorship,SENCRL
res_partner_company_type_465,23V9,base.ca,base.state_ca_bc,Limited partnership,LLP
res_partner_company_type_466,23V9,base.ca,base.state_ca_bc,Limited partnership,SRL
res_partner_company_type_467,23V9,base.ca,base.state_ca_bc,Limited partnership,SENCRL
res_partner_company_type_468,AW80,base.ca,base.state_ca_bc,Association (includes housing cooperative and community service cooperative),coop
res_partner_company_type_469,AW80,base.ca,base.state_ca_bc,Association (includes housing cooperative and community service cooperative),co-op
res_partner_company_type_470,F9J3,base.ca,base.state_ca_bc,Limited partnership formed outside of BC,LLP
res_partner_company_type_471,F9J3,base.ca,base.state_ca_bc,Limited partnership formed outside of BC,SRL
res_partner_company_type_472,F9J3,base.ca,base.state_ca_bc,Limited partnership formed outside of BC,SENCRL
res_partner_company_type_473,HLBQ,base.ca,base.state_ca_bc,Pension fund society,
res_partner_company_type_474,LNBY,base.ca,base.state_ca_bc,Limited liability partnership,LLP
res_partner_company_type_475,LNBY,base.ca,base.state_ca_bc,Limited liability partnership,SRL
res_partner_company_type_476,LNBY,base.ca,base.state_ca_bc,Limited liability partnership,SENCRL
res_partner_company_type_477,LRRN,base.ca,base.state_ca_bc,Mutual fire insurance company,
res_partner_company_type_478,O13B,base.ca,base.state_ca_bc,General partnership,LLP
res_partner_company_type_479,O13B,base.ca,base.state_ca_bc,General partnership,SRL
res_partner_company_type_480,O13B,base.ca,base.state_ca_bc,General partnership,SENCRL
res_partner_company_type_481,OTU7,base.ca,base.state_ca_bc,Extraprovincial non-share corporation,
res_partner_company_type_482,QODJ,base.ca,base.state_ca_bc,Extraprovincial limited liability partnership,LLP
res_partner_company_type_483,QODJ,base.ca,base.state_ca_bc,Extraprovincial limited liability partnership,SRL
res_partner_company_type_484,QODJ,base.ca,base.state_ca_bc,Extraprovincial limited liability partnership,SENCRL
res_partner_company_type_485,S3K4,base.ca,base.state_ca_bc,Registered extraprovincial non-share corporation,
res_partner_company_type_486,TGLV,base.ca,base.state_ca_bc,Extraprovincial corporation (registered foreign entity),Ltd.
res_partner_company_type_487,TGLV,base.ca,base.state_ca_bc,Extraprovincial corporation (registered foreign entity),Inc.
res_partner_company_type_488,TGLV,base.ca,base.state_ca_bc,Extraprovincial corporation (registered foreign entity),Corp.
res_partner_company_type_489,WFPH,base.ca,base.state_ca_bc,Society (includes member-funded society),
res_partner_company_type_490,XOYI,base.ca,base.state_ca_bc,Credit union,
res_partner_company_type_491,YG5M,base.ca,base.state_ca_bc,Company (includes community contribution company and unlimited liability company),Ltd.
res_partner_company_type_492,YG5M,base.ca,base.state_ca_bc,Company (includes community contribution company and unlimited liability company),Inc.
res_partner_company_type_493,YG5M,base.ca,base.state_ca_bc,Company (includes community contribution company and unlimited liability company),Corp.
res_partner_company_type_494,59T2,base.ca,,board of trade,
res_partner_company_type_495,59T2,base.ca,,chambre de commerce,
res_partner_company_type_496,6TRA,base.ca,,corporations enacted by an Act of Parliament,
res_partner_company_type_497,6TRA,base.ca,,corporation constituée par une loi du Parlement,
res_partner_company_type_498,D90J,base.ca,,corporation without share capital,
res_partner_company_type_499,D90J,base.ca,,organisation sans capital-actions,
res_partner_company_type_500,M4IF,base.ca,,pension fund society,
res_partner_company_type_501,M4IF,base.ca,,société de caisse de retraite,
res_partner_company_type_502,MGE0,base.ca,,cooperative,coop
res_partner_company_type_503,MGE0,base.ca,,cooperative,co-op
res_partner_company_type_504,MGE0,base.ca,,coopérative,coop
res_partner_company_type_505,MGE0,base.ca,,coopérative,co-op
res_partner_company_type_506,UDLA,base.ca,,business corporation,Ltd.
res_partner_company_type_507,UDLA,base.ca,,business corporation,Inc.
res_partner_company_type_508,UDLA,base.ca,,business corporation,Corp.
res_partner_company_type_509,UDLA,base.ca,,société par actions,Ltée
res_partner_company_type_510,UDLA,base.ca,,société par actions,Inc.
res_partner_company_type_511,UDLA,base.ca,,société par actions,S.A.R.F.
res_partner_company_type_512,5ONY,base.ca,base.state_ca_mb,Religious Society,a religious society
res_partner_company_type_513,5ONY,base.ca,base.state_ca_mb,Religious Society,communauté religieuse
res_partner_company_type_514,9D1K,base.ca,base.state_ca_mb,non-share corporations,Incorporated
res_partner_company_type_515,9D1K,base.ca,base.state_ca_mb,non-share corporations,Incorporee
res_partner_company_type_516,9D1K,base.ca,base.state_ca_mb,non-share corporations,Corporation
res_partner_company_type_517,9D1K,base.ca,base.state_ca_mb,non-share corporations,Inc.
res_partner_company_type_518,9D1K,base.ca,base.state_ca_mb,non-share corporations,Corp.
res_partner_company_type_519,FN6X,base.ca,base.state_ca_mb,Share corporations (including professional corporations),Limited
res_partner_company_type_520,FN6X,base.ca,base.state_ca_mb,Share corporations (including professional corporations),Limitee
