id,code,country_id:id,state_id:id,name
entity_legal_form_2106,1MQ6,base.pe,,Sociedad en Comandita por Acciones
entity_legal_form_2107,37G2,base.pe,,Sociedad por Acciones Cerrada Simplificada
entity_legal_form_2108,3LHF,base.pe,,Sociedad Colectiva
entity_legal_form_2109,4LCX,base.pe,,Empresas de Derecho Público
entity_legal_form_2110,649C,base.pe,,Sociedad Civil de Responsabilidad Limitada
entity_legal_form_2111,73C0,base.pe,,Sociedad Comercial de Responsabilidad Limitada
entity_legal_form_2112,AABQ,base.pe,,Empresas Multicomunales
entity_legal_form_2113,CHX6,base.pe,,Sociedad Anónima Cerrada
entity_legal_form_2114,H8G2,base.pe,,Empresa Individual de Responsabilidad Limitada
entity_legal_form_2115,I695,base.pe,,Socieda Anónima
entity_legal_form_2116,P53M,base.pe,,Cooperativas
entity_legal_form_2117,PKRY,base.pe,,Socieda Anónima Abierta
entity_legal_form_2118,QQWG,base.pe,,Sociedad Civil
entity_legal_form_2119,RFJT,base.pe,,Sociedad en Comandita Simple
entity_legal_form_2120,YMBC,base.pe,,Sociedad legal
entity_legal_form_2121,76ME,base.ph,,nonstock corporation
entity_legal_form_2122,IODM,base.ph,,educational corporation
entity_legal_form_2123,KJOW,base.ph,,one person corporation
entity_legal_form_2124,SPX9,base.ph,,close corporation
entity_legal_form_2125,WHGH,base.ph,,stock corporation
entity_legal_form_2126,ZJEX,base.ph,,religious corporation
entity_legal_form_2127,13ZV,base.pl,,samodzielny publiczny zakład opieki zdrowotnej
entity_legal_form_2128,3BJG,base.pl,,spółka partnerska
entity_legal_form_2129,5F76,base.pl,,"cechy i izby rzemieślnicze, izby gospodarcze"
entity_legal_form_2130,60BG,base.pl,,"organy władzy, administracji rządowej, kontroli państwowej i ochrony prawa oraz sądy i trybunały"
entity_legal_form_2131,629I,base.pl,,spółka jawna
entity_legal_form_2132,6LUM,base.pl,,główny oddział zagranicznego zakładu reasekuracji
entity_legal_form_2133,6OYI,base.pl,,zrzeszenie
entity_legal_form_2134,85PM,base.pl,,Europejskie Zgrupowanie Interesów Gospodarczych
entity_legal_form_2135,8TOF,base.pl,,spółdzielnia
entity_legal_form_2136,96XK,base.pl,,fundacja
entity_legal_form_2137,AL9T,base.pl,,samorządowe jednostki organizacyjne
entity_legal_form_2138,B21W,base.pl,,prosta spółka akcyjna
entity_legal_form_2139,BSJT,base.pl,,spółka komandytowa
entity_legal_form_2140,CY1M,base.pl,,instytucje gospodarki budżetowej
entity_legal_form_2141,EU0T,base.pl,,towarzystwo reasekuracji wzajemnej
entity_legal_form_2142,F21U,base.pl,,Skarb Państwa
entity_legal_form_2143,FANM,base.pl,,kółka rolnicze
entity_legal_form_2144,FJ0E,base.pl,,spółka akcyjna
entity_legal_form_2145,FQ5Y,base.pl,,organizacje społeczne i zawodowe
entity_legal_form_2146,GZE5,base.pl,,wspólnota mieszkaniowa
entity_legal_form_2147,H7OD,base.pl,,spółdzielcza kasa oszczędnościowo-kredytowa
entity_legal_form_2148,HOT8,base.pl,,partie polityczne
entity_legal_form_2149,J3A3,base.pl,,spółka europejska
entity_legal_form_2150,JCKO,base.pl,,państwowe jednostki organizacyjne
entity_legal_form_2151,KM66,base.pl,,instytuty badawcze
entity_legal_form_2152,LT9U,base.pl,,związek zawodowy
entity_legal_form_2153,O7XB,base.pl,,spółka z ograniczoną odpowiedzialnością
entity_legal_form_2154,OMX0,base.pl,,spółka komandytowo-akcyjna
entity_legal_form_2155,P1L1,base.pl,,główny oddział zagranicznego zakładu ubezpieczeń
entity_legal_form_2156,QUX1,base.pl,,otwarty fundusz emerytalny
entity_legal_form_2157,QYL4,base.pl,,placówki systemu oświaty
entity_legal_form_2158,RBHP,base.pl,,fundusz inwestycyjny
entity_legal_form_2159,RUCO,base.pl,,oddział przedsiębiorcy zagranicznego
entity_legal_form_2160,SMIS,base.pl,,przedsiębiorstwo państwowe
entity_legal_form_2161,SP4S,base.pl,,kościoł i związki wyznaniowe
entity_legal_form_2162,SVA3,base.pl,,fundusze inne niż inwestycyjne i inne niż otwarte fundusze emerytalne
entity_legal_form_2163,T7PB,base.pl,,wspólnoty samorządowe
entity_legal_form_2164,WNX1,base.pl,,towarzystwo ubezpieczeń wzajemnych
entity_legal_form_2165,WOK7,base.pl,,związki inne niż zawodowe
entity_legal_form_2166,WUJ2,base.pl,,uczelnia
entity_legal_form_2167,YLZL,base.pl,,spółka cywilna
entity_legal_form_2168,ZVVM,base.pl,,osoby fizyczne prowadzące działalność gospodarczą
entity_legal_form_2169,ZZKE,base.pl,,stowarzyszenie i związki stowarzyszeń
entity_legal_form_2170,1HGD,base.pt,,Cooperativa
entity_legal_form_2171,5KVH,base.pt,,Cooperativa de 2º Grau
entity_legal_form_2172,68PD,base.pt,,Representação Permanente
entity_legal_form_2173,6IK8,base.pt,,Entidade Empresarial Intermunicipal
entity_legal_form_2174,6L6P,base.pt,,Fundo
entity_legal_form_2175,99JD,base.pt,,Agrupamento Europeu de Interesse Económico
entity_legal_form_2176,A8CT,base.pt,,Entidade Pública Empresarial
entity_legal_form_2177,ALPT,base.pt,,Associação
entity_legal_form_2178,D7OA,base.pt,,Entidade Empresarial Municipal
entity_legal_form_2179,DFE5,base.pt,,Sociedade Anónima
entity_legal_form_2180,IX01,base.pt,,Empresa Intermunicipal
entity_legal_form_2181,KUUV,base.pt,,Organismo da Administração Pública
entity_legal_form_2182,MFHR,base.pt,,Sociedade Anónima Europeia
entity_legal_form_2183,N66B,base.pt,,Sociedade em Nome Coletivo
entity_legal_form_2184,NIQY,base.pt,,Entidade Empresarial Metropolitana
entity_legal_form_2185,OXUC,base.pt,,Sociedade em Comandita
entity_legal_form_2186,P5S3,base.pt,,Pessoa Coletiva de Direito Público
entity_legal_form_2187,PIDC,base.pt,,Empresa Municipal
entity_legal_form_2188,QFXD,base.pt,,Pessoa Coletiva Internacional
entity_legal_form_2189,USOG,base.pt,,Sociedade por Quotas
entity_legal_form_2190,V6YL,base.pt,,Societas Cooperativa Europaea
entity_legal_form_2191,VALH,base.pt,,Empresário em Nome Individual
entity_legal_form_2192,VF4C,base.pt,,Sociedade Unipessoal por Quotas
entity_legal_form_2193,W9W3,base.pt,,Sociedade Anónima Desportiva
entity_legal_form_2194,XD16,base.pt,,Empresa Metropolitana
entity_legal_form_2195,XMXM,base.pt,,Fundo
entity_legal_form_2196,YMLD,base.pt,,Agrupamento Complementar de Empresas
entity_legal_form_2197,Z0NE,base.pt,,Fundação
entity_legal_form_2198,ZILA,base.pt,,Estabelecimento Individual de Responsabilidade Limitada
entity_legal_form_2199,ZSWE,base.pt,,Empresa Regional
entity_legal_form_2200,IKBN,base.pt,base.state_pt_pt-30,Trust
entity_legal_form_2201,Z7ZX,base.pt,base.state_pt_pt-30,Sucursal Financeira Exterior
entity_legal_form_2202,194I,base.pr,,Professional Corporation
entity_legal_form_2203,194I,base.pr,,Corporación Especial para el Desarrollo Municipal
entity_legal_form_2204,1TG4,base.pr,,Low Profit LLC
entity_legal_form_2205,1TG4,base.pr,,Compañía de Responsabilidad Limitada con Fin Social
entity_legal_form_2206,35RF,base.pr,,Limited Liability Company
entity_legal_form_2207,35RF,base.pr,,Compañía de Responsabilidad Limitada
entity_legal_form_2208,3QX8,base.pr,,Limited Liability Company
entity_legal_form_2209,3QX8,base.pr,,Cooperative de Juvenil
entity_legal_form_2210,4XY9,base.pr,,Trust
entity_legal_form_2211,4XY9,base.pr,,Entidad Financiera Internacional (Corporación)
entity_legal_form_2212,6DE6,base.pr,,Close Corporation
entity_legal_form_2213,6DE6,base.pr,,Centro Bancario Internacional (Corporación)
entity_legal_form_2214,7JAI,base.pr,,Special Employee Owned Corporation
entity_legal_form_2215,7JAI,base.pr,,Empressa Municipal
entity_legal_form_2216,81YI,base.pr,,International Financial Entity (LLC)
entity_legal_form_2217,81YI,base.pr,,Cooperative de Trabajadores
entity_legal_form_2218,87N3,base.pr,,Cooperativa de Consumo
entity_legal_form_2219,87N3,base.pr,,Consumer Cooperative
entity_legal_form_2220,9EGO,base.pr,,Bank (LLC)
entity_legal_form_2221,9EGO,base.pr,,Banco (CRL)
entity_legal_form_2222,A4MM,base.pr,,International Banking Center (Corporation)
entity_legal_form_2223,A4MM,base.pr,,Compañía de Seguros
entity_legal_form_2224,BQ6L,base.pr,,Sponsored By Municipal Corporation
entity_legal_form_2225,BQ6L,base.pr,,Entidad Financiera Internacional (CRL)
entity_legal_form_2226,C907,base.pr,,Youth Cooperative
entity_legal_form_2227,C907,base.pr,,Sociedad de Responsabilidad Limitada
entity_legal_form_2228,D5L6,base.pr,,Consumer Cooperative
entity_legal_form_2229,D5L6,base.pr,,Centro Bancario Internacional (CRL)
entity_legal_form_2230,D8XQ,base.pr,,Municipal Enterprise
entity_legal_form_2231,D8XQ,base.pr,,Empressa Municipal
entity_legal_form_2232,DE7H,base.pr,,Professional Corporation
entity_legal_form_2233,DE7H,base.pr,,Corporación Professional
entity_legal_form_2234,E85L,base.pr,,Limited Liability Partnership
entity_legal_form_2235,E85L,base.pr,,Corporación
entity_legal_form_2236,EQQP,base.pr,,Special Employee Owned Corporation
entity_legal_form_2237,EQQP,base.pr,,Corporación Especial Propiedad de Trabajadores
entity_legal_form_2238,ERUM,base.pr,,Public Benefit Corporation
entity_legal_form_2239,ERUM,base.pr,,Corporación Especial Propiedad de Trabajadores
entity_legal_form_2240,GCP3,base.pr,,International Financial Entity (LLC)
entity_legal_form_2241,GCP3,base.pr,,Entidad Financiera Internacional (CRL)
entity_legal_form_2242,GL33,base.pr,,Centro Bancario Internacional (Corporación)
entity_legal_form_2243,GL33,base.pr,,International Banking Center (Corporation)
entity_legal_form_2244,GRH5,base.pr,,Workers Cooperative
entity_legal_form_2245,GRH5,base.pr,,Cooperativa de Trabajadores
entity_legal_form_2246,I1WG,base.pr,,Municipal Enterprise
entity_legal_form_2247,I1WG,base.pr,,Corporación de Beneficio Social
entity_legal_form_2248,I6FV,base.pr,,Savings & Credit Cooperative
entity_legal_form_2249,I6FV,base.pr,,Cooperativa de Ahorro y Crédito
entity_legal_form_2250,INDH,base.pr,,Corporation
entity_legal_form_2251,INDH,base.pr,,Compañía de Responsabilidad Limitada
entity_legal_form_2252,JJ1V,base.pr,,Trust
entity_legal_form_2253,JJ1V,base.pr,,Fideicomiso
entity_legal_form_2254,ME4Y,base.pr,,Public Benefit Corporation
entity_legal_form_2255,ME4Y,base.pr,,Corporación de Beneficio Social
entity_legal_form_2256,O2JM,base.pr,,Youth Cooperative
entity_legal_form_2257,O2JM,base.pr,,Cooperativa de Juvenil
entity_legal_form_2258,O4QG,base.pr,,Limited Liability Partnership
entity_legal_form_2259,O4QG,base.pr,,Sociedad de Responsabilidad Limitada
entity_legal_form_2260,O8XV,base.pr,,Commercial Bank
entity_legal_form_2261,RA5B,base.pr,,International Banking Center (LLC)
entity_legal_form_2262,RA5B,base.pr,,Centro Bancario Internacional (CRL)
entity_legal_form_2263,SOQ1,base.pr,,Workers Cooperative
entity_legal_form_2264,SOQ1,base.pr,,Fideicomiso
entity_legal_form_2265,SQXC,base.pr,,Insurance Company
entity_legal_form_2266,SQXC,base.pr,,Compañía de Responsabilidad Limitada con Fin Social
entity_legal_form_2267,T2JS,base.pr,,Close Corporation
entity_legal_form_2268,T2JS,base.pr,,Corporación Intima
entity_legal_form_2269,TEGV,base.pr,,Special Corporation for Municipal Development
entity_legal_form_2270,TEGV,base.pr,,Corporación Especial para el Desarrollo Municipal
entity_legal_form_2271,TPFL,base.pr,,Bank (Corporation)
entity_legal_form_2272,TPFL,base.pr,,Banco (Corporación)
entity_legal_form_2273,UL6C,base.pr,,Savings & Credit Cooperative
entity_legal_form_2274,UL6C,base.pr,,Corporación Intima
entity_legal_form_2275,VKSV,base.pr,,Insurance Company
entity_legal_form_2276,VKSV,base.pr,,Compañía de Seguros
entity_legal_form_2277,W6NI,base.pr,,International Financial Entity (Corporation)
entity_legal_form_2278,W6NI,base.pr,,Entidad Financiera Internacional (Corporación)
entity_legal_form_2279,XK6L,base.pr,,International Financial Entity (Corporation)
entity_legal_form_2280,XK6L,base.pr,,Cooperative de Consumo
entity_legal_form_2281,XUYT,base.pr,,International Banking Center (LLC)
entity_legal_form_2282,XUYT,base.pr,,Cooperative de Ahorro y Crédito
entity_legal_form_2283,Y21X,base.pr,,Sponsored By Municipal Corporation
entity_legal_form_2284,Y21X,base.pr,,Corporación Auspiciada Por Municipios
entity_legal_form_2285,Y3T2,base.pr,,Special Corporation for Municipal Development
entity_legal_form_2286,Y3T2,base.pr,,Corporación Professional
entity_legal_form_2287,Y7LW,base.pr,,Low Profit LLC
entity_legal_form_2288,Y7LW,base.pr,,Corporación Auspiciada Por Municipios
entity_legal_form_2289,YS16,base.pr,,Corporation
entity_legal_form_2290,YS16,base.pr,,Corporación
entity_legal_form_2291,ADV0,base.qa,,الشركة ذات المسؤولية المحدودة
entity_legal_form_2292,B4L0,base.qa,,شركة المحاصة
entity_legal_form_2293,KHBL,base.qa,,شركة التوصية البسيطة
entity_legal_form_2294,OR18,base.qa,,شركة التضامن
entity_legal_form_2295,QZ84,base.qa,,شركة المساهمة العامة
entity_legal_form_2296,RN1W,base.qa,,شركة التوصية بالأسهم
entity_legal_form_2297,W50Q,base.qa,,شركة المساهمة الخاصة
entity_legal_form_2298,1CDX,base.ro,,Societate europeană
entity_legal_form_2299,37II,base.ro,,Cooperativă meșteșugărească
entity_legal_form_2300,4V0A,base.ro,,Grupul european de interes economic
entity_legal_form_2301,5NCK,base.ro,,Organizație non-guvernamentală
entity_legal_form_2302,7B9H,base.ro,,Societate cooperativă
entity_legal_form_2303,7W9B,base.ro,,Organizații cooperatiste de credit și casele centrale ale acestora
entity_legal_form_2304,85K5,base.ro,,Reprezentanta
entity_legal_form_2305,8FD2,base.ro,,Cooperativă de consum
entity_legal_form_2306,AI01,base.ro,,Persoana fizica independentă
entity_legal_form_2307,ANDT,base.ro,,Societate pe acţiuni
entity_legal_form_2308,CTBD,base.ro,,Alte forme de proprietate
entity_legal_form_2309,CUGP,base.ro,,Regie autonomă
entity_legal_form_2310,DUGD,base.ro,,Intreprindere individuala
entity_legal_form_2311,EFBR,base.ro,,Grupul de interes economic
entity_legal_form_2312,F0BK,base.ro,,Societate agricolă
entity_legal_form_2313,F68H,base.ro,,Societate în nume colectiv
entity_legal_form_2314,FJQ8,base.ro,,Persoana fizica autorizata
entity_legal_form_2315,GT4V,base.ro,,Cooperativă de credit
entity_legal_form_2316,I15K,base.ro,,Cooperativă agricolă
entity_legal_form_2317,I9BB,base.ro,,Sucursala
entity_legal_form_2318,NFRJ,base.ro,,Reprezentant fiscal
entity_legal_form_2319,SWMK,base.ro,,Societate în comandită pe acţiuni
entity_legal_form_2320,TH8A,base.ro,,Asociatie familiala
entity_legal_form_2321,UWEE,base.ro,,Societate Cooperativă Europeană
entity_legal_form_2322,V0FL,base.ro,,Societate în comandită simplă
entity_legal_form_2323,XHN1,base.ro,,Societate cu răspundere limitată
entity_legal_form_2324,15A2,base.ru,,Объединения (ассоциации и союзы) благотворительных организаций
entity_legal_form_2325,17R7,base.ru,,Общества с ограниченной ответственностью
entity_legal_form_2326,1MJ0,base.ru,,Крестьянские (фермерские) хозяйства
entity_legal_form_2327,1RJ2,base.ru,,Автономные некоммерческие организации
entity_legal_form_2328,1U7Y,base.ru,,Благотворительные учреждения
entity_legal_form_2329,24TU,base.ru,,Союзы (ассоциации) общественных объединений
entity_legal_form_2330,2H36,base.ru,,Союзы (ассоциации) кооперативов
entity_legal_form_2331,2OTW,base.ru,,Муниципальные автономные учреждения
entity_legal_form_2332,2R46,base.ru,,Товарищества собственников жилья
entity_legal_form_2333,37YG,base.ru,,Федеральные казенные предприятия
entity_legal_form_2334,3AMJ,base.ru,,Сельскохозяйственные производственные кооперативы
entity_legal_form_2335,3EAX,base.ru,,Производственные кооперативы (кроме сельскохозяйственных производственных кооперативов)
entity_legal_form_2336,3F98,base.ru,,Учреждения
entity_legal_form_2337,3TOV,base.ru,,Профсоюзные организации
entity_legal_form_2338,3U8X,base.ru,,"Прочие юридические лица, являющиеся коммерческими организациями"
entity_legal_form_2339,4PZX,base.ru,,"Учреждения, созданные субъектом Российской Федерации"
entity_legal_form_2340,4TYO,base.ru,,Публичные акционерные общества
entity_legal_form_2341,4VTZ,base.ru,,Ассоциации (союзы)
entity_legal_form_2342,5VMR,base.ru,,"Адвокаты, учредившие адвокатский кабинет"
entity_legal_form_2343,6H83,base.ru,,Сельскохозяйственные потребительские животноводческие кооперативы
entity_legal_form_2344,8B9A,base.ru,,Жилищные или жилищно-строительные кооперативы
