id,entity_legal_form_id:id,name
entity_legal_form_abbreviation_1784,entity_legal_form_3131,Ltd
entity_legal_form_abbreviation_1785,entity_legal_form_3132,limited liability company
entity_legal_form_abbreviation_1786,entity_legal_form_3132,ltd. liability company
entity_legal_form_abbreviation_1787,entity_legal_form_3132,limited liability co.
entity_legal_form_abbreviation_1788,entity_legal_form_3132,ltd. liability co.
entity_legal_form_abbreviation_1789,entity_legal_form_3132,limited
entity_legal_form_abbreviation_1790,entity_legal_form_3132,l.l.c.
entity_legal_form_abbreviation_1791,entity_legal_form_3132,llc
entity_legal_form_abbreviation_1792,entity_legal_form_3132,ltd.
entity_legal_form_abbreviation_1793,entity_legal_form_3134,Limited
entity_legal_form_abbreviation_1794,entity_legal_form_3134,Ltd.
entity_legal_form_abbreviation_1795,entity_legal_form_3134,L.L.P.
entity_legal_form_abbreviation_1796,entity_legal_form_3134,LLP
entity_legal_form_abbreviation_1797,entity_legal_form_3134,RLLP
entity_legal_form_abbreviation_1798,entity_legal_form_3134,R.L.L.P.
entity_legal_form_abbreviation_1799,entity_legal_form_3135,Corporation
entity_legal_form_abbreviation_1800,entity_legal_form_3135,Incorporated
entity_legal_form_abbreviation_1801,entity_legal_form_3135,Company
entity_legal_form_abbreviation_1802,entity_legal_form_3135,Limited
entity_legal_form_abbreviation_1803,entity_legal_form_3135,Corp.
entity_legal_form_abbreviation_1804,entity_legal_form_3135,Inc.
entity_legal_form_abbreviation_1805,entity_legal_form_3135,Co.
entity_legal_form_abbreviation_1806,entity_legal_form_3135,Ltd.
entity_legal_form_abbreviation_1807,entity_legal_form_3138,Limited
entity_legal_form_abbreviation_1808,entity_legal_form_3138,Company
entity_legal_form_abbreviation_1809,entity_legal_form_3138,L.P.
entity_legal_form_abbreviation_1810,entity_legal_form_3138,Lp
entity_legal_form_abbreviation_1811,entity_legal_form_3138,Co.
entity_legal_form_abbreviation_1812,entity_legal_form_3138,L.L.L.P.
entity_legal_form_abbreviation_1813,entity_legal_form_3138,Lllp
entity_legal_form_abbreviation_1814,entity_legal_form_3138,LTD.
entity_legal_form_abbreviation_1815,entity_legal_form_3138,R.L.L.L.P.
entity_legal_form_abbreviation_1816,entity_legal_form_3138,RLLLP
entity_legal_form_abbreviation_1817,entity_legal_form_3139,incorporated
entity_legal_form_abbreviation_1818,entity_legal_form_3139,company
entity_legal_form_abbreviation_1819,entity_legal_form_3139,limited
entity_legal_form_abbreviation_1820,entity_legal_form_3139,coop
entity_legal_form_abbreviation_1821,entity_legal_form_3139,ass’n
entity_legal_form_abbreviation_1822,entity_legal_form_3139,assn
entity_legal_form_abbreviation_1823,entity_legal_form_3139,assoc.
entity_legal_form_abbreviation_1824,entity_legal_form_3139,inc.
entity_legal_form_abbreviation_1825,entity_legal_form_3139,co.
entity_legal_form_abbreviation_1826,entity_legal_form_3139,ltd.
entity_legal_form_abbreviation_1827,entity_legal_form_3141,Inc.
entity_legal_form_abbreviation_1828,entity_legal_form_3141,Co.
entity_legal_form_abbreviation_1829,entity_legal_form_3141,Corp.
entity_legal_form_abbreviation_1830,entity_legal_form_3150,LLC
entity_legal_form_abbreviation_1831,entity_legal_form_3150,L.L.C
entity_legal_form_abbreviation_1832,entity_legal_form_3150,Limited Liability Co.
entity_legal_form_abbreviation_1833,entity_legal_form_3150,Ltd. Liability Company
entity_legal_form_abbreviation_1834,entity_legal_form_3150,Ltd. Liability Co
entity_legal_form_abbreviation_1835,entity_legal_form_3150,P.L.L.C.
entity_legal_form_abbreviation_1836,entity_legal_form_3150,PLLC
entity_legal_form_abbreviation_1837,entity_legal_form_3163,L.L.L.P.
entity_legal_form_abbreviation_1838,entity_legal_form_3163,LLLP
entity_legal_form_abbreviation_1839,entity_legal_form_3163,R.L.L.L.P.
entity_legal_form_abbreviation_1840,entity_legal_form_3163,RLLLP
entity_legal_form_abbreviation_1841,entity_legal_form_3165,Corp.
entity_legal_form_abbreviation_1842,entity_legal_form_3165,Inc.
entity_legal_form_abbreviation_1843,entity_legal_form_3165,Co.
entity_legal_form_abbreviation_1844,entity_legal_form_3165,Ltd.
entity_legal_form_abbreviation_1845,entity_legal_form_3165,P.C.
entity_legal_form_abbreviation_1846,entity_legal_form_3165,Chtd
entity_legal_form_abbreviation_1847,entity_legal_form_3166,L.C.A.
entity_legal_form_abbreviation_1848,entity_legal_form_3166,LCA
entity_legal_form_abbreviation_1849,entity_legal_form_3166,Co-op.
entity_legal_form_abbreviation_1850,entity_legal_form_3166,Coop.
entity_legal_form_abbreviation_1851,entity_legal_form_3166,Co-op
entity_legal_form_abbreviation_1852,entity_legal_form_3166,Coop
entity_legal_form_abbreviation_1853,entity_legal_form_3166,Assoc.
entity_legal_form_abbreviation_1854,entity_legal_form_3166,Assoc
entity_legal_form_abbreviation_1855,entity_legal_form_3166,Assn.
entity_legal_form_abbreviation_1856,entity_legal_form_3166,Assn
entity_legal_form_abbreviation_1857,entity_legal_form_3168,Co-op
entity_legal_form_abbreviation_1858,entity_legal_form_3168,Coop
entity_legal_form_abbreviation_1859,entity_legal_form_3168,Assoc.
entity_legal_form_abbreviation_1860,entity_legal_form_3168,Assoc
entity_legal_form_abbreviation_1861,entity_legal_form_3168,Assn.
entity_legal_form_abbreviation_1862,entity_legal_form_3168,Assn
entity_legal_form_abbreviation_1863,entity_legal_form_3170,L.L.P.
entity_legal_form_abbreviation_1864,entity_legal_form_3170,R.L.L.P.
entity_legal_form_abbreviation_1865,entity_legal_form_3170,LLP
entity_legal_form_abbreviation_1866,entity_legal_form_3170,RLLP
entity_legal_form_abbreviation_1867,entity_legal_form_3171,L.L.C.
entity_legal_form_abbreviation_1868,entity_legal_form_3171,LLC
entity_legal_form_abbreviation_1869,entity_legal_form_3171,L.C.
entity_legal_form_abbreviation_1870,entity_legal_form_3171,LC
entity_legal_form_abbreviation_1871,entity_legal_form_3171,P.L.L.C.
entity_legal_form_abbreviation_1872,entity_legal_form_3171,PLLC
entity_legal_form_abbreviation_1873,entity_legal_form_3174,Corporation
entity_legal_form_abbreviation_1874,entity_legal_form_3174,Incorporated
entity_legal_form_abbreviation_1875,entity_legal_form_3174,Corp.
entity_legal_form_abbreviation_1876,entity_legal_form_3174,Inc.
entity_legal_form_abbreviation_1877,entity_legal_form_3175,Limited
entity_legal_form_abbreviation_1878,entity_legal_form_3175,L.P.
entity_legal_form_abbreviation_1879,entity_legal_form_3175,Ltd.
entity_legal_form_abbreviation_1880,entity_legal_form_3177,LLC
entity_legal_form_abbreviation_1881,entity_legal_form_3177,L.L.C.
entity_legal_form_abbreviation_1882,entity_legal_form_3177,P.L.L.C.
entity_legal_form_abbreviation_1883,entity_legal_form_3177,PLLC
entity_legal_form_abbreviation_1884,entity_legal_form_3178,L.L.L.P.
entity_legal_form_abbreviation_1885,entity_legal_form_3178,LLLP
entity_legal_form_abbreviation_1886,entity_legal_form_3181,Corporation
entity_legal_form_abbreviation_1887,entity_legal_form_3181,Company
entity_legal_form_abbreviation_1888,entity_legal_form_3181,Incorporated
entity_legal_form_abbreviation_1889,entity_legal_form_3181,Corp.
entity_legal_form_abbreviation_1890,entity_legal_form_3181,Inc.
entity_legal_form_abbreviation_1891,entity_legal_form_3181,Co
entity_legal_form_abbreviation_1892,entity_legal_form_3181,Chartered
entity_legal_form_abbreviation_1893,entity_legal_form_3181,P.A.
entity_legal_form_abbreviation_1894,entity_legal_form_3182,L.L.C.
entity_legal_form_abbreviation_1895,entity_legal_form_3182,LLC
entity_legal_form_abbreviation_1896,entity_legal_form_3182,L.C.
entity_legal_form_abbreviation_1897,entity_legal_form_3182,LC
entity_legal_form_abbreviation_1898,entity_legal_form_3190,corp.
entity_legal_form_abbreviation_1899,entity_legal_form_3190,inc.
entity_legal_form_abbreviation_1900,entity_legal_form_3190,co.
entity_legal_form_abbreviation_1901,entity_legal_form_3190,ltd.
entity_legal_form_abbreviation_1902,entity_legal_form_3192,L.L.L.P.
entity_legal_form_abbreviation_1903,entity_legal_form_3192,LLLP
entity_legal_form_abbreviation_1904,entity_legal_form_3195,L.P.
entity_legal_form_abbreviation_1905,entity_legal_form_3195,LP
entity_legal_form_abbreviation_1906,entity_legal_form_3197,Corp.
entity_legal_form_abbreviation_1907,entity_legal_form_3197,Ltd.
entity_legal_form_abbreviation_1908,entity_legal_form_3197,Inc.
entity_legal_form_abbreviation_1909,entity_legal_form_3198,Co-op
entity_legal_form_abbreviation_1910,entity_legal_form_3200,Corp.
entity_legal_form_abbreviation_1911,entity_legal_form_3200,Ltd.
entity_legal_form_abbreviation_1912,entity_legal_form_3200,Inc.
entity_legal_form_abbreviation_1913,entity_legal_form_3202,L.L.P.
entity_legal_form_abbreviation_1914,entity_legal_form_3202,LLP
entity_legal_form_abbreviation_1915,entity_legal_form_3202,R.L.L.P.
entity_legal_form_abbreviation_1916,entity_legal_form_3202,RLLP
entity_legal_form_abbreviation_1917,entity_legal_form_3205,Corp.
entity_legal_form_abbreviation_1918,entity_legal_form_3205,Ltd.
entity_legal_form_abbreviation_1919,entity_legal_form_3205,Inc.
entity_legal_form_abbreviation_1920,entity_legal_form_3206,Corp.
entity_legal_form_abbreviation_1921,entity_legal_form_3206,Ltd.
entity_legal_form_abbreviation_1922,entity_legal_form_3206,Inc.
entity_legal_form_abbreviation_1923,entity_legal_form_3207,Corp.
entity_legal_form_abbreviation_1924,entity_legal_form_3207,Ltd.
entity_legal_form_abbreviation_1925,entity_legal_form_3207,Inc.
entity_legal_form_abbreviation_1926,entity_legal_form_3208,L.L.C.
entity_legal_form_abbreviation_1927,entity_legal_form_3208,LLC
entity_legal_form_abbreviation_1928,entity_legal_form_3210,C.R.A.
entity_legal_form_abbreviation_1929,entity_legal_form_3212,L.P.
entity_legal_form_abbreviation_1930,entity_legal_form_3212,LP
entity_legal_form_abbreviation_1931,entity_legal_form_3217,L.L.P.
entity_legal_form_abbreviation_1932,entity_legal_form_3217,R.L.L.P.
entity_legal_form_abbreviation_1933,entity_legal_form_3217,LLP
entity_legal_form_abbreviation_1934,entity_legal_form_3217,RLLP
entity_legal_form_abbreviation_1935,entity_legal_form_3218,L.L.C.
entity_legal_form_abbreviation_1936,entity_legal_form_3218,LLC
entity_legal_form_abbreviation_1937,entity_legal_form_3218,L.C.
entity_legal_form_abbreviation_1938,entity_legal_form_3218,LC
entity_legal_form_abbreviation_1939,entity_legal_form_3219,corp.
entity_legal_form_abbreviation_1940,entity_legal_form_3219,inc.
entity_legal_form_abbreviation_1941,entity_legal_form_3219,co.
entity_legal_form_abbreviation_1942,entity_legal_form_3219,ltd.
entity_legal_form_abbreviation_1943,entity_legal_form_3222,L.P.
entity_legal_form_abbreviation_1944,entity_legal_form_3222,LP
entity_legal_form_abbreviation_1945,entity_legal_form_3222,LLLP
entity_legal_form_abbreviation_1946,entity_legal_form_3224,LLC
entity_legal_form_abbreviation_1947,entity_legal_form_3224,L.L.C
entity_legal_form_abbreviation_1948,entity_legal_form_3225,corp.
entity_legal_form_abbreviation_1949,entity_legal_form_3225,inc.
entity_legal_form_abbreviation_1950,entity_legal_form_3225,co.
entity_legal_form_abbreviation_1951,entity_legal_form_3225,ltd.
entity_legal_form_abbreviation_1952,entity_legal_form_3227,Ltd.
entity_legal_form_abbreviation_1953,entity_legal_form_3227,Prof. Corp.
entity_legal_form_abbreviation_1954,entity_legal_form_3227,P.C.
entity_legal_form_abbreviation_1955,entity_legal_form_3227,Chartered
entity_legal_form_abbreviation_1956,entity_legal_form_3233,Professional Corporation
entity_legal_form_abbreviation_1957,entity_legal_form_3233,Professional Service Corporation
entity_legal_form_abbreviation_1958,entity_legal_form_3233,PC
entity_legal_form_abbreviation_1959,entity_legal_form_3233,PSC
entity_legal_form_abbreviation_1960,entity_legal_form_3236,Limited Liabilty Company
entity_legal_form_abbreviation_1961,entity_legal_form_3236,LLC
entity_legal_form_abbreviation_1962,entity_legal_form_3238,Limited Liability Partnership
entity_legal_form_abbreviation_1963,entity_legal_form_3238,LLP
entity_legal_form_abbreviation_1964,entity_legal_form_3239,Limited Liability Company
entity_legal_form_abbreviation_1965,entity_legal_form_3239,LLC
entity_legal_form_abbreviation_1966,entity_legal_form_3241,Corporation
entity_legal_form_abbreviation_1967,entity_legal_form_3241,Incorporated
entity_legal_form_abbreviation_1968,entity_legal_form_3241,Company
entity_legal_form_abbreviation_1969,entity_legal_form_3241,Limited
entity_legal_form_abbreviation_1970,entity_legal_form_3241,Corp
entity_legal_form_abbreviation_1971,entity_legal_form_3241,Inc.
entity_legal_form_abbreviation_1972,entity_legal_form_3241,Co.
entity_legal_form_abbreviation_1973,entity_legal_form_3241,Ltd.
entity_legal_form_abbreviation_1974,entity_legal_form_3242,Limited Partnership
entity_legal_form_abbreviation_1975,entity_legal_form_3242,LP
entity_legal_form_abbreviation_1976,entity_legal_form_3247,Corporation
entity_legal_form_abbreviation_1977,entity_legal_form_3247,Incorporated
entity_legal_form_abbreviation_1978,entity_legal_form_3247,Company
entity_legal_form_abbreviation_1979,entity_legal_form_3247,Limited
entity_legal_form_abbreviation_1980,entity_legal_form_3247,Corp
entity_legal_form_abbreviation_1981,entity_legal_form_3247,Inc.
entity_legal_form_abbreviation_1982,entity_legal_form_3247,Co.
entity_legal_form_abbreviation_1983,entity_legal_form_3247,Ltd.
entity_legal_form_abbreviation_1984,entity_legal_form_3248,Professional Corporation
entity_legal_form_abbreviation_1985,entity_legal_form_3248,Professional Service Corporation
entity_legal_form_abbreviation_1986,entity_legal_form_3248,PC
entity_legal_form_abbreviation_1987,entity_legal_form_3248,PSC
entity_legal_form_abbreviation_1988,entity_legal_form_3249,Corporation
entity_legal_form_abbreviation_1989,entity_legal_form_3249,Incorporated
entity_legal_form_abbreviation_1990,entity_legal_form_3249,Company
entity_legal_form_abbreviation_1991,entity_legal_form_3249,Limited
entity_legal_form_abbreviation_1992,entity_legal_form_3249,Corp
entity_legal_form_abbreviation_1993,entity_legal_form_3249,Inc.
entity_legal_form_abbreviation_1994,entity_legal_form_3249,Co.
entity_legal_form_abbreviation_1995,entity_legal_form_3249,Ltd.
entity_legal_form_abbreviation_1996,entity_legal_form_3250,Limited Liabilty Company
entity_legal_form_abbreviation_1997,entity_legal_form_3250,LLC
entity_legal_form_abbreviation_1998,entity_legal_form_3251,Corporation
entity_legal_form_abbreviation_1999,entity_legal_form_3251,Incorporated
entity_legal_form_abbreviation_2000,entity_legal_form_3251,Company
entity_legal_form_abbreviation_2001,entity_legal_form_3251,Limited
entity_legal_form_abbreviation_2002,entity_legal_form_3251,Corp
entity_legal_form_abbreviation_2003,entity_legal_form_3251,Inc. Co.
entity_legal_form_abbreviation_2004,entity_legal_form_3251,Ltd.
entity_legal_form_abbreviation_2005,entity_legal_form_3253,L.L.C.
entity_legal_form_abbreviation_2006,entity_legal_form_3253,LLC
entity_legal_form_abbreviation_2007,entity_legal_form_3253,L.C.
entity_legal_form_abbreviation_2008,entity_legal_form_3253,LC
entity_legal_form_abbreviation_2009,entity_legal_form_3255,corp.
entity_legal_form_abbreviation_2010,entity_legal_form_3255,inc.
entity_legal_form_abbreviation_2011,entity_legal_form_3255,co.
entity_legal_form_abbreviation_2012,entity_legal_form_3255,ltd.
entity_legal_form_abbreviation_2013,entity_legal_form_3257,L.P.
entity_legal_form_abbreviation_2014,entity_legal_form_3257,LP
entity_legal_form_abbreviation_2015,entity_legal_form_3265,P.B.C.
entity_legal_form_abbreviation_2016,entity_legal_form_3265,PBC
entity_legal_form_abbreviation_2017,entity_legal_form_3268,P.A.
entity_legal_form_abbreviation_2018,entity_legal_form_3268,PA
entity_legal_form_abbreviation_2019,entity_legal_form_3270,L.C.
entity_legal_form_abbreviation_2020,entity_legal_form_3270,L.L.C.
entity_legal_form_abbreviation_2021,entity_legal_form_3270,LC
entity_legal_form_abbreviation_2022,entity_legal_form_3270,LLC.
entity_legal_form_abbreviation_2023,entity_legal_form_3272,LLP
entity_legal_form_abbreviation_2024,entity_legal_form_3273,Co.
entity_legal_form_abbreviation_2025,entity_legal_form_3273,corp.
entity_legal_form_abbreviation_2026,entity_legal_form_3273,inc.
entity_legal_form_abbreviation_2027,entity_legal_form_3273,ltd.
entity_legal_form_abbreviation_2028,entity_legal_form_3274,S.P.B.L.L.C.
entity_legal_form_abbreviation_2029,entity_legal_form_3274,SPBLLC
entity_legal_form_abbreviation_2030,entity_legal_form_3278,LP
entity_legal_form_abbreviation_2031,entity_legal_form_3279,LLLP
entity_legal_form_abbreviation_2032,entity_legal_form_3279,LIMITED LIABILITY LIMITED PARTNERSHIP
entity_legal_form_abbreviation_2033,entity_legal_form_3280,PSC
entity_legal_form_abbreviation_2034,entity_legal_form_3280,PROFESSIONAL SERVICE CORPORATION
entity_legal_form_abbreviation_2035,entity_legal_form_3281,PLLC
entity_legal_form_abbreviation_2036,entity_legal_form_3281,PROFESSONAL LIMITED LIABILITY COMPANY
entity_legal_form_abbreviation_2037,entity_legal_form_3282,limited
entity_legal_form_abbreviation_2038,entity_legal_form_3282,LTD
entity_legal_form_abbreviation_2039,entity_legal_form_3283,LCA
entity_legal_form_abbreviation_2040,entity_legal_form_3283,LIMITED COOPERATIVE ASSOCIATION
entity_legal_form_abbreviation_2041,entity_legal_form_3283,LIMITED COOPERATIVE
entity_legal_form_abbreviation_2042,entity_legal_form_3283,LTD CO-OP
